Experiment_Type,Category,Num_Agents,Temperature,Ctx_Size,Model,Turn_Policy,Run_ID,Turns_Taken,Correct_Option,Elapsed_Seconds,Avg_Turn_Seconds,N_Turns,File,Agents_Verdict,Is_Correct,BERTScore_F1,BLEU,ROUGE_L,Speaker_Gini,Silent_Agents,Avg_Turn_Length,Max_Speaker_Share
multi_agent,causal_judgment,2,0.1,4096,llama3.2:3b,round_robin,2,9,Yes,67.968,7.552,9,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_llama3.2-3b_turn-round_robin_run2/question_8.json,No,0,0.7678,0.0,0.0,0.0556,0.0,646.89,0.5556
multi_agent,causal_judgment,2,0.1,4096,llama3.2:3b,round_robin,2,11,Yes,125.127,11.375,11,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_llama3.2-3b_turn-round_robin_run2/question_9.json,No,0,0.7637,0.0,0.0,0.0455,0.0,1115.64,0.5455
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,moderator,0,12,No,148.315,12.36,12,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-moderator_run0/question_0.json,No,1,0.7789,0.0,0.0,0.0,0.0,581.58,0.5
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,moderator,0,15,Yes,238.349,15.89,15,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-moderator_run0/question_1.json,No,0,0.7762,0.0,0.0,0.0333,0.0,750.33,0.5333
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,moderator,0,8,Yes,111.588,13.948,8,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-moderator_run0/question_10.json,No,0,0.7743,0.0,0.0,0.0,0.0,896.38,0.5
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,moderator,0,13,No,170.651,13.127,13,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-moderator_run0/question_2.json,No,1,0.7824,0.0,0.0,0.0385,0.0,640.46,0.5385
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,moderator,0,11,No,123.64,11.24,11,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-moderator_run0/question_3.json,No,1,0.7773,0.0,0.0,0.0455,0.0,536.82,0.5455
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,moderator,0,12,No,196.277,16.356,12,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-moderator_run0/question_4.json,Yes,0,0.7744,0.0,0.0,0.0,0.0,919.5,0.5
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,moderator,0,12,Yes,141.378,11.781,12,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-moderator_run0/question_5.json,Yes,1,0.7745,0.0,0.0,0.0,0.0,581.42,0.5
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,moderator,0,8,No,93.331,11.666,8,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-moderator_run0/question_6.json,Yes,0,0.7745,0.0,0.0,0.0,0.0,611.75,0.5
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,moderator,0,17,Yes,270.534,15.914,17,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-moderator_run0/question_7.json,Yes,1,0.767,0.0,0.0,0.0294,0.0,761.12,0.5294
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,moderator,0,13,Yes,203.179,15.629,13,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-moderator_run0/question_8.json,No,0,0.7744,0.0,0.0,0.0385,0.0,794.38,0.5385
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,moderator,0,15,Yes,258.037,17.202,15,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-moderator_run0/question_9.json,Yes,1,0.7812,0.0,0.0,0.0333,0.0,866.0,0.5333
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,moderator,1,10,No,137.639,13.764,10,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-moderator_run1/question_0.json,No,1,0.7841,0.0,0.0,0.0,0.0,739.9,0.5
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,moderator,1,17,Yes,311.665,18.333,17,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-moderator_run1/question_1.json,No,0,0.7681,0.0,0.0,0.0294,0.0,921.71,0.5294
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,moderator,1,15,Yes,242.975,16.198,15,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-moderator_run1/question_10.json,No,0,0.7709,0.0,0.0,0.0333,0.0,845.33,0.5333
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,moderator,1,16,No,278.199,17.387,16,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-moderator_run1/question_2.json,Yes,0,0.7769,0.0,0.0,0.0,0.0,837.56,0.5
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,moderator,1,21,No,340.815,16.229,21,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-moderator_run1/question_3.json,Yes,0,0.7771,0.0,0.0,0.0238,0.0,720.38,0.5238
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,moderator,1,11,No,241.392,21.945,11,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-moderator_run1/question_4.json,Yes,0,0.7632,0.0,0.0,0.0455,0.0,1334.09,0.5455
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,moderator,1,20,Yes,298.943,14.947,20,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-moderator_run1/question_5.json,Yes,1,0.7798,0.0,0.0,0.0,0.0,667.95,0.5
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,moderator,1,8,No,103.602,12.95,8,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-moderator_run1/question_6.json,Yes,0,0.7773,0.0,0.0,0.0,0.0,671.38,0.5
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,moderator,1,14,Yes,216.345,15.453,14,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-moderator_run1/question_7.json,Yes,1,0.7778,0.0,0.0,0.0,0.0,764.93,0.5
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,moderator,1,14,Yes,233.76,16.697,14,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-moderator_run1/question_8.json,No,0,0.7685,0.0,0.0,0.0,0.0,859.93,0.5
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,moderator,1,10,Yes,186.606,18.661,10,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-moderator_run1/question_9.json,No,0,0.7737,0.0,0.0,0.0,0.0,1101.6,0.5
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,moderator,2,18,No,306.319,17.018,18,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-moderator_run2/question_0.json,No,1,0.7803,0.0,0.0,0.0,0.0,759.5,0.5
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,moderator,2,11,Yes,172.606,15.691,11,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-moderator_run2/question_1.json,No,0,0.7743,0.0,0.0,0.0455,0.0,866.55,0.5455
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,moderator,2,16,Yes,361.059,22.566,16,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-moderator_run2/question_10.json,No,0,0.7676,0.0,0.0,0.0,0.0,1319.94,0.5
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,moderator,2,12,No,155.664,12.972,12,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-moderator_run2/question_2.json,No,1,0.7751,0.0,0.0,0.0,0.0,642.17,0.5
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,moderator,2,6,No,72.734,12.122,6,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-moderator_run2/question_3.json,Yes,0,0.7768,0.0008,0.0085,0.0,0.0,725.33,0.5
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,moderator,2,13,No,251.674,19.36,13,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-moderator_run2/question_4.json,No,1,0.7718,0.0,0.0,0.0385,0.0,1083.69,0.5385
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,moderator,2,14,Yes,261.139,18.653,14,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-moderator_run2/question_5.json,Yes,1,0.7683,0.0,0.0,0.0,0.0,1062.36,0.5
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,moderator,2,34,No,765.881,22.526,34,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-moderator_run2/question_6.json,No_Consensus,0,0.7747,0.0,0.0,0.0,0.0,935.06,0.5
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,moderator,2,12,Yes,171.829,14.319,12,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-moderator_run2/question_7.json,Yes,1,0.7827,0.0,0.0,0.0,0.0,695.5,0.5
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,moderator,2,11,Yes,136.858,12.442,11,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-moderator_run2/question_8.json,Yes,1,0.7729,0.0,0.0,0.0455,0.0,573.09,0.5455
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,moderator,2,13,Yes,224.578,17.275,13,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-moderator_run2/question_9.json,No,0,0.7745,0.0,0.0,0.0385,0.0,929.92,0.5385
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,random,0,17,No,241.905,14.23,17,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-random_run0/question_0.json,No,1,0.779,0.0,0.0,0.0294,0.0,680.0,0.5294
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,random,0,25,Yes,446.974,17.879,25,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-random_run0/question_1.json,No,0,0.7764,0.0,0.0,0.02,0.0,764.04,0.52
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,random,0,11,Yes,146.174,13.289,11,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-random_run0/question_10.json,No,0,0.7723,0.0,0.0,0.0455,0.0,787.36,0.5455
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,random,0,13,No,149.769,11.521,13,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-random_run0/question_2.json,No,1,0.7813,0.0,0.0,0.0385,0.0,556.46,0.5385
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,random,0,13,No,168.601,12.969,13,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-random_run0/question_3.json,No,1,0.7778,0.0,0.0,0.0385,0.0,685.54,0.5385
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,random,0,18,No,324.419,18.023,18,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-random_run0/question_4.json,Yes,0,0.7773,0.0,0.0,0.0,0.0,857.56,0.5
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,random,0,12,Yes,164.574,13.715,12,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-random_run0/question_5.json,No,0,0.7753,0.0,0.0,0.0,0.0,798.5,0.5
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,random,0,16,No,248.107,15.507,16,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-random_run0/question_6.json,No,1,0.7746,0.0,0.0,0.0,0.0,767.56,0.5
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,random,0,14,Yes,183.166,13.083,14,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-random_run0/question_7.json,No,0,0.7735,0.0,0.0,0.0,0.0,637.5,0.5
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,random,0,14,Yes,194.23,13.874,14,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-random_run0/question_8.json,No,0,0.775,0.0,0.0,0.0,0.0,737.79,0.5
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,random,0,14,Yes,253.939,18.139,14,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-random_run0/question_9.json,No,0,0.7761,0.0,0.0,0.0,0.0,1010.71,0.5
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,random,1,13,No,205.141,15.78,13,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-random_run1/question_0.json,No,1,0.78,0.0,0.0,0.0385,0.0,838.15,0.5385
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,random,1,14,Yes,212.516,15.18,14,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-random_run1/question_1.json,Yes,1,0.7763,0.0,0.0,0.0,0.0,824.64,0.5
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,random,1,60,Yes,1418.688,23.645,60,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-random_run1/question_10.json,No,0,0.7755,0.0,0.0,0.0,0.0,831.43,0.5
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,random,1,14,No,197.784,14.127,14,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-random_run1/question_2.json,No,1,0.7759,0.0,0.0,0.0,0.0,685.21,0.5
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,random,1,12,No,153.121,12.76,12,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-random_run1/question_3.json,No,1,0.7787,0.0,0.0,0.0,0.0,696.42,0.5
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,random,1,43,No,952.045,22.141,43,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-random_run1/question_4.json,No_Consensus,0,0.7838,0.0,0.0,0.0116,0.0,799.12,0.5116
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,random,1,14,Yes,183.122,13.08,14,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-random_run1/question_5.json,No,0,0.773,0.0,0.0,0.0,0.0,676.36,0.5
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,random,1,14,No,172.715,12.337,14,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-random_run1/question_6.json,Yes,0,0.7801,0.0,0.0,0.0,0.0,573.43,0.5
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,random,1,19,Yes,331.405,17.442,19,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-random_run1/question_7.json,Yes,1,0.7725,0.0,0.0,0.0263,0.0,848.16,0.5263
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,random,1,14,Yes,195.438,13.96,14,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-random_run1/question_8.json,Yes,1,0.7754,0.0,0.0,0.0,0.0,670.43,0.5
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,random,1,21,Yes,337.737,16.083,21,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-random_run1/question_9.json,No,0,0.7814,0.0,0.0,0.0238,0.0,673.05,0.5238
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,random,2,18,No,381.927,21.218,18,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-random_run2/question_0.json,No,1,0.7706,0.0,0.0,0.0,0.0,1163.67,0.5
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,random,2,13,Yes,198.251,15.25,13,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-random_run2/question_1.json,No,0,0.7749,0.0,0.0,0.0385,0.0,753.77,0.5385
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,random,2,11,Yes,134.23,12.203,11,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-random_run2/question_10.json,No,0,0.773,0.0,0.0,0.0455,0.0,723.27,0.5455
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,random,2,20,No,288.974,14.449,20,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-random_run2/question_2.json,No,1,0.7817,0.0,0.0,0.0,0.0,618.45,0.5
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,random,2,13,No,159.668,12.282,13,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-random_run2/question_3.json,No,1,0.7828,0.0,0.0,0.0385,0.0,631.23,0.5385
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,random,2,18,No,376.202,20.9,18,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-random_run2/question_4.json,Yes,0,0.7767,0.0,0.0,0.0,0.0,1050.33,0.5
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,random,2,24,Yes,360.912,15.038,24,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-random_run2/question_5.json,Yes,1,0.7963,0.0,0.0,0.0,0.0,555.46,0.5
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,random,2,17,No,255.284,15.017,17,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-random_run2/question_6.json,No,1,0.7775,0.0,0.0,0.0294,0.0,712.29,0.5294
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,random,2,20,Yes,303.002,15.15,20,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-random_run2/question_7.json,Yes,1,0.7775,0.0,0.0,0.0,0.0,678.0,0.5
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,random,2,14,Yes,168.966,12.069,14,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-random_run2/question_8.json,Yes,1,0.778,0.0,0.0,0.0,0.0,573.29,0.5
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,random,2,12,Yes,226.865,18.905,12,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-random_run2/question_9.json,Yes,1,0.7698,0.0,0.0,0.0,0.0,1123.25,0.5
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,round_robin,0,25,No,556.311,22.252,25,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-round_robin_run0/question_0.json,No_Consensus,0,0.7642,0.0,0.0,0.02,0.0,1067.04,0.52
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,round_robin,0,12,Yes,231.42,19.285,12,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-round_robin_run0/question_1.json,No,0,0.768,0.0,0.0,0.0,0.0,1159.25,0.5
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,round_robin,0,13,Yes,206.118,15.855,13,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-round_robin_run0/question_10.json,No,0,0.7775,0.0,0.0,0.0385,0.0,912.62,0.5385
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,round_robin,0,8,No,94.091,11.761,8,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-round_robin_run0/question_2.json,Yes,0,0.7755,0.0,0.0,0.0,0.0,703.38,0.5
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,round_robin,0,12,No,205.396,17.116,12,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-round_robin_run0/question_3.json,No,1,0.7717,0.0,0.0,0.0,0.0,992.25,0.5
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,round_robin,0,16,No,234.785,14.674,16,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-round_robin_run0/question_4.json,No,1,0.7859,0.0,0.0,0.0,0.0,697.38,0.5
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,round_robin,0,10,Yes,146.887,14.689,10,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-round_robin_run0/question_5.json,Yes,1,0.7701,0.0,0.0,0.0,0.0,945.1,0.5
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,round_robin,0,16,No,223.734,13.983,16,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-round_robin_run0/question_6.json,No,1,0.7756,0.0,0.0,0.0,0.0,659.56,0.5
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,round_robin,0,16,Yes,237.391,14.837,16,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-round_robin_run0/question_7.json,Yes,1,0.7834,0.0,0.0,0.0,0.0,722.31,0.5
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,round_robin,0,26,Yes,448.472,17.249,26,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-round_robin_run0/question_8.json,Yes,1,0.774,0.0,0.0,0.0,0.0,691.42,0.5
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,round_robin,0,15,Yes,274.566,18.304,15,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-round_robin_run0/question_9.json,Yes,1,0.7699,0.0,0.0,0.0333,0.0,992.4,0.5333
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,round_robin,1,11,No,204.559,18.596,11,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-round_robin_run1/question_0.json,No,1,0.7678,0.0005,0.0053,0.0455,0.0,1113.36,0.5455
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,round_robin,1,14,Yes,257.758,18.411,14,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-round_robin_run1/question_1.json,No,0,0.7604,0.0,0.0,0.0,0.0,992.29,0.5
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,round_robin,1,12,Yes,196.694,16.391,12,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-round_robin_run1/question_10.json,No,0,0.7695,0.0,0.0,0.0,0.0,967.75,0.5
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,round_robin,1,13,No,199.285,15.33,13,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-round_robin_run1/question_2.json,No,1,0.7748,0.0,0.0,0.0385,0.0,834.54,0.5385
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,round_robin,1,14,No,216.913,15.494,14,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-round_robin_run1/question_3.json,Yes,0,0.7754,0.0,0.0,0.0,0.0,826.07,0.5
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,round_robin,1,15,No,253.651,16.91,15,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-round_robin_run1/question_4.json,Yes,0,0.7711,0.0,0.0,0.0333,0.0,902.87,0.5333
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,round_robin,1,17,Yes,350.414,20.613,17,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-round_robin_run1/question_5.json,No,0,0.7849,0.0,0.0,0.0294,0.0,1094.65,0.5294
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,round_robin,1,19,No,276.331,14.544,19,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-round_robin_run1/question_6.json,No,1,0.7727,0.0,0.0,0.0263,0.0,687.95,0.5263
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,round_robin,1,14,Yes,233.444,16.675,14,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-round_robin_run1/question_7.json,Yes,1,0.7682,0.0,0.0,0.0,0.0,934.57,0.5
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,round_robin,1,18,Yes,335.026,18.613,18,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-round_robin_run1/question_8.json,No,0,0.7635,0.0,0.0,0.0,0.0,995.56,0.5
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,round_robin,1,17,Yes,302.206,17.777,17,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-round_robin_run1/question_9.json,Yes,1,0.775,0.0,0.0,0.0294,0.0,891.53,0.5294
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,round_robin,2,19,No,325.443,17.129,19,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-round_robin_run2/question_0.json,No,1,0.778,0.0,0.0,0.0263,0.0,817.32,0.5263
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,round_robin,2,13,Yes,209.781,16.137,13,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-round_robin_run2/question_1.json,No,0,0.7709,0.0,0.0,0.0385,0.0,873.92,0.5385
multi_agent,causal_judgment,2,0.1,4096,mistral-small3.2:24b,round_robin,2,14,Yes,265.642,18.974,14,results_tfg/causal_judgment_agents2_temp0.1_ctx4096_mistral-small3.2-24b_turn-round_robin_run2/question_10.json,Yes,1,0.7606,0.0,0.0,0.0,0.0,1109.14,0.5
